resolution,position_number,assembly_indicator,component_number,object_short_text,componentmng_kme,base_amount,compensation_unit,supplier_s_name,vi_recommendation,vi_plant,vi_material,material_description,material_composition,measured_weight,total_measured_weight,weight_unit,source_product_scope,source_sheet,source_file,vi_plant_name,total_weight,material_type,final_destination_of_material_at_plant
...3,0006,,9506605,"Cable tie 290 x 3,6",6.0,ST,ST,Quicklok,,0.0,PA66,Thermoplastic - PA66,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,12.0,Third party raw material,Legnica
...3,0007,,9620465,Skt nut M8,1.0,ST,ST,,,0.0,8,Structural and constructional steels,Fe(97.64%) C(0.18%) Si(0.4%) Mn(1.7%) P(0.04%) S(0.04%),,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,5.0,Third party raw material,Legnica
...3,0008,,9697288,"Self-tapping screw ST4,8 x 13-F Torx",10.0,ST,ST,,,0.0,St,Non alloy quality Steel,Fe(98.77%) C(0.3%) Si(0.3%) Mn(0.5%) P(0.08%) S(0.05%),,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,50.0,Third party raw material,Legnica
...3,0009,,9691546,Ear clamp StepLess 167,4.0,ST,ST,Oetiker,,0.0,,Stainless Steel,Fe (66.7%) C(0.07%) Si(1%) Mn(2%) P(0.045%) S(0.015%) Cr(19.5%) N(0.11%) Ni (10.5%),,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,20.0,Third party raw material,Legnica
...3,0019,,6041830,Retaining spring Sensor,1.0,ST,ST,,,0.0,1.4301,Stainless Steel,Fe (66.7%) C(0.07%) Si(1%) Mn(2%) P(0.045%) S(0.015%) Cr(19.5%) N(0.11%) Ni (10.5%),,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
...3,0019,,6097185,Insulation sensor 22,1.0,ST,ST,,,88.0,Aeroflex KKS,insulation,ethylene propylene diene monomer - rubber,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,unterschiedliche Beschaftung (Different Procurement),,,
...3,0019,,9506605,Cable tie 290 x 3.6,2.0,ST,ST,Quicklok,,0.0,PA66,Thermoplastic - PA66,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
...3,0020,,6146719,Insulation sensor 28,1.0,ST,ST,,,16.0,Aeroflex KKS,insulation,ethylene propylene diene monomer - rubber,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Vi-Technika Legnica,,,
..2,0012,X,7962059,Trace heating 1600,1.0,ST,ST,,,16.0,,,,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Vi-Technika Legnica,,,
...3,0020,X,7948271,Trace heating 1600,1.0,ST,ST,,,0.0,,,,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
....4,0020,X,5378957,Control cable,1.0,ST,ST,,,5.0,Silikon,Polysiloxane,Polysiloxane,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Vi-Werke Allendorf,,,
.....5,9999,,9522443,Protective hose 6.0 x 1.5,0.175,M,M,,,0.0,,,,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
....4,0030,,5632886,Insulation hose 18 x 9 x 150,1.0,ST,ST,,,5.0,Thermaflex SH,Thermoplastic - PE,polyethylene,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Vi-Werke Allendorf,,,
....4,0040,,9516252,adhesive tape 70mm x 100m,1.0,M,M,Gerlinger KG,,0.0,Al,Aluminium alloy,Al(86.95%) Fe(0.55%) Si(11%) MN(0.45%) Ni(0.05%) Ti(0.15%) Cu(0.05%) Pb(0.05%) Mg(0.45%) Zn(0.1%) Sn(0.05%) Others(0.15%),,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
...3,0041,,9584462,"Wire end ferrule E 1,0 - 8 - Isol.rt",3.0,ST,ST,,,0.0,2.006,Copper alloy,99.9% - 100% Cu (0 - 0.1% others),,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
..2,0013,X,7980618,ABG BK16 RCAM10-13V400PA AF,1.0,ST,ST,,,1000.0,,,,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party products abroad,,,
...3,0001,X,7978057,RCAM10-13V400PA AF,0.0,ST,ST,,,1000.0,,,,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party products abroad,,,
....4,0001,,5796079,sticker R290,0.0,ST,ST,,,0.0,PP-Folie lamin,Polypropylene,Polypropylene,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
....4,0002,,5895328,Sensor tube D=4 Sensor,0.0,ST,ST,,,0.0,CW024A R220,Copper alloy,Cu(99.6%) P(0.04%),,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
....4,0003,,6041830,Retaining spring Sensor,0.0,ST,ST,,,0.0,1.4301,Stainless Steel,Fe (66.7%) C(0.07%) Si(1%) Mn(2%) P(0.045%) S(0.015%) Cr(19.5%) N(0.11%) Ni (10.5%),,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
....4,0004,,6097185,Insulation Sensor 22,0.0,ST,ST,,,88.0,Aeroflex KKS,insulation,ethylene propylene diene monomer - rubber,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,unterschiedliche Beschaftung (Different Procurement),,,
....4,0005,,6146691,Damper SR 42,0.0,ST,ST,,,0.0,Sylomer SR42,Elastomer-fiber,polyurethane,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,0.0,,
....4,0006,,6148163,Compressor base plate,0.0,ST,ST,,,0.0,EN-JL1030,Cast Iron,Material composition not available,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,0.0,,
....4,0007,,6148866,EPDM Drain,0.0,ST,ST,,,0.0,EPDM 60Shore,EPDM - Rubber,Ethylene Propylene Diene Monomer Rubber,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,0.0,,
....4,0008,,6156239,Drain pan Evaporator,0.0,ST,ST,,,0.0,EPP RG60,Thermoplastic - EPP RG60,polypropylene,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,0.0,,
....4,0009,,6156428,Heat conduction pad IWT,0.0,ST,ST,,,0.0,"TCGF 2,0",Teflon Coated Glass Fabric,Teflon Coated Glass Fabric,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
....4,0010,,6156524,Insulation PWT CB65x44,0.0,ST,ST,,,0.0,PP-E RG45,Thermoplastic - PP,polypropylene,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,0.0,,
....4,0011,,6157856,Fixing screw WHP + DEL,0.0,ST,ST,,,0.0,8.8,High Carbon stainless Steel,Fe(99.127%) C(0.55%) Mn(0.25%) Si(0.035%) S(0.003%),,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,0.0,,
....4,0012,,6158901,Sheet metal barrier compound TS,0.0,ST,ST,,,0.0,1.4301,Stainless Steel,Fe (66.7%) C(0.07%) Si(1%) Mn(2%) P(0.045%) S(0.015%) Cr(19.5%) N(0.11%) Ni (10.5%),,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,0.0,,
....4,0013,,6159535,Insulation oil sump sensor,0.0,ST,ST,,,0.0,PUR-Schaum 06,Elastomer-fiber,polyurethane,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,0.0,,
....4,0014,,6161119,Heat conducting pad Oil sensor,0.0,ST,ST,,,0.0,"TCGF 2,0",Teflon Coated Glass Fabric,Teflon Coated Glass Fabric,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
....4,0015,,7649671,Buffer MSN-DAMP-B-T 100650,0.0,ST,ST,Getzner,,0.0,,,,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,0.0,,
....4,0016,,7931308,Evaporator 72 RR (8 circuits),0.0,ST,ST,DunAn,,0.0,,,,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,0.0,,
....4,0017,X,7933503,Pre-assembly refrigerant circuit 10-13kW,0.0,ST,ST,,,16.0,,,,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Vi-Technika Legnica,,,
.....5,0001,,6146540,Clamping plate D18,0.0,ST,ST,,,0.0,DX53D+Z,Galvanised Steel,Fe(98.335%) C(0.12%) Si(0.5%) Mn(0.6%) P(0.1%) S(0.045%) Ti(0.3%) + polycarbonate,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
.....5,0002,,6146541,Clamp plate D15,0.0,ST,ST,,,0.0,DX53D+Z,Galvanised Steel,Fe(98.335%) C(0.12%) Si(0.5%) Mn(0.6%) P(0.1%) S(0.045%) Ti(0.3%) + polycarbonate,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
.....5,0003,,6165580,Clamp plate D15 with short strap,0.0,ST,ST,,,0.0,DX53D+Z,Galvanised Steel,Fe(98.335%) C(0.12%) Si(0.5%) Mn(0.6%) P(0.1%) S(0.045%) Ti(0.3%) + polycarbonate,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
.....5,0003,,6165581,Clamp plate D15 with long strap,0.0,ST,ST,,,0.0,DX53D+Z,Galvanised Steel,Fe(98.335%) C(0.12%) Si(0.5%) Mn(0.6%) P(0.1%) S(0.045%) Ti(0.3%) + polycarbonate,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
.....5,0005,,6165582,Clamp plate D18 with short strap,0.0,ST,ST,,,0.0,DX53D+Z,Galvanised Steel,Fe(98.335%) C(0.12%) Si(0.5%) Mn(0.6%) P(0.1%) S(0.045%) Ti(0.3%) + polycarbonate,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
.....5,0006,X,7981754,ABG BK16 Carrier plate powder-coated,0.0,ST,ST,,,1000.0,,,,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party products abroad,,,
......6,0001,X,7979502,Carrier plate powder-coated,0.0,ST,ST,,,0.0,,,,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
.......7,0001,X,7979464,Pre-assembly of carrier plate,0.0,ST,ST,,,1000.0,,,,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party products abroad,,,
........8,0005,,9570936,Press-in grub screw M8 x 18,0.0,ST,ST,Kerb Konus,,0.0,9.8,Medium Carbon Boron Steel,,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
........8,0006,,6158860,Carrier plate,0.0,ST,ST,,,5.0,1.033,Non alloy quality Steel,Fe(99.19%) C(0.12%) Mn(0.6%) P(0.045%) S(0.045%),,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Vi-Werke Allendorf,,,
......6,0002,X,7934463,Carrier plate powder-coated,0.0,ST,ST,,,0.0,,,,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,0.0,,
.......7,0001,X,7934462,Pre-assembly of carrier plate,0.0,ST,ST,,,1000.0,,,,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party products abroad,,,
........8,0001,,6158860,Carrier plate,0.0,ST,ST,,,5.0,1.033,Non alloy quality Steel,Fe(99.19%) C(0.12%) Mn(0.6%) P(0.045%) S(0.045%),,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Vi-Werke Allendorf,,,
........8,0005,,9570936,Press-in grub screw M8 x 18,0.0,ST,ST,Kerb Konus,,0.0,9.8,Medium Carbon Boron Steel,,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
.....5,0008,X,7981773,ABG BK16 Support plate SEV,0.0,ST,ST,,,1000.0,,,,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party products abroad,,,
......6,0001,X,7979472,Powder-coated float valve retaining plate,0.0,ST,ST,,,0.0,,,,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
.......7,0001,X,7979463,Float valve retaining plate with threaded,0.0,ST,ST,,,1000.0,,,,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party products abroad,,,
........8,0002,,9570936,Press-in set screw M8 x 18,0.0,ST,ST,Kerb Konus,,0.0,9.8,Medium Carbon Boron Steel,,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
........8,0003,,6148469,Float valve retaining plate,0.0,ST,ST,,,5.0,DX53D+Z,Galvanised Steel,Fe(98.335%) C(0.12%) Si(0.5%) Mn(0.6%) P(0.1%) S(0.045%) Ti(0.3%) + polycarbonate,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Vi-Werke Allendorf,,,
......6,0002,X,7930842,"Float valve retaining plate, powder-coated",0.0,ST,ST,,,88.0,,,,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,unterschiedliche Beschaftung (Different Procurement),,,
.......7,0001,X,7930843,Retaining plate float valve with thread,0.0,ST,ST,,,5.0,,,,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Vi-Werke Allendorf,,,
........8,0001,,6148469,Float valve retaining plate,0.0,ST,ST,,,5.0,DX53D+Z,Galvanised Steel,Fe(98.335%) C(0.12%) Si(0.5%) Mn(0.6%) P(0.1%) S(0.045%) Ti(0.3%) + polycarbonate,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Vi-Werke Allendorf,,,
........8,0002,,9570936,Press-in set screw M8 x 18,0.0,ST,ST,Kerb Konus,,0.0,9.8,Medium Carbon Boron Steel,,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
.....5,0011,X,7932835,Preliminary KM-Ltg. suction gas 1 Compressor,0.0,ST,ST,,,16.0,,,,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Vi-Technika Legnica,,,
......6,0005,,9543244,Plumb bob 1.5 x 500 - CP 104,0.0,KG,KG,,,0.0,,,,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
......6,0008,X,7948803,In front of KM line Suction gas 1 Compressor,0.0,ST,ST,,,16.0,,,,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Vi-Technika Legnica,,,
.......7,0001,,5895328,Sensor tube D=4 Sensor,0.0,ST,ST,,,0.0,CW024A R220,Copper alloy,Cu(99.6%) P(0.04%),,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
.......7,0002,,6148445,KM line suction gas 1 compressor 10-16kW,0.0,ST,ST,,,16.0,CW024A R250,Copper alloy,Cu(99.95%) Bi(0.0005%) P(0.007%) Pb(0.005%) Other (0.03%) --- R=Tensile Strength,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Vi-Technika Legnica,,,
.......7,0004,,9049199,"Plumb bob 1,5 x 500 - AG 145",0.0,KG,KG,,,0.0,,,,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
.......7,0005,,9543244,Solder rod 1.5 x 500 - CP 104,0.0,KG,KG,,,0.0,,,,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
.......7,0006,,9571875,"Solder valve body 7/16"" - 29",0.0,ST,ST,,,0.0,CW614N,Copper alloy - Brass,Zn(39.35%) Cu(57%) Pb(2.5%) Ni(0.3%) Fe(0.5%) Al(0.05%),,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
......6,0009,X,7948804,Preliminary KM line suction gas 2 compressor,0.0,ST,ST,,,16.0,,,,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Vi-Technika Legnica,,,
.......7,0003,,6148446,KM line suction gas 2 compressor 10-16kW,0.0,ST,ST,,,16.0,CW024A R250,Copper alloy,Cu(99.95%) Bi(0.0005%) P(0.007%) Pb(0.005%) Other (0.03%) --- R=Tensile Strength,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Vi-Technika Legnica,,,
.......7,0004,,9543244,Solder rod 1.5 x 500 - CP 104,0.0,KG,KG,,,0.0,,,,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
.......7,0007,,9695267,"Low pressure sensor 0...1 MPa 0,5...4,5VDC",0.0,ST,ST,Saginomiya,,0.0,,,,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
......6,0014,,6158540,Felt strip D18,0.0,ST,ST,,,0.0,Filz,textile fabric,natural and synthetic fibers,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
......6,0015,,9667470,"Cable tie 200 x 4,6 T50R",0.0,ST,ST,Hellermann,,0.0,PA46,Thermoplastic - high-performance aliphatic polyamide,polyamide 46,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
.....5,0014,X,7932841,Pre-condenser CBH65 10-13kW B2,0.0,ST,ST,,,16.0,,,,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Vi-Technika Legnica,0.0,,
......6,0001,,5895328,Sensor tube D=4 Sensor,0.0,ST,ST,,,0.0,CW024A R220,Copper alloy,Cu(99.6%) P(0.04%),,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
......6,0002,,6146237,Cover Insulation Condenser,0.0,ST,ST,,,0.0,EPDM-Schaum,Rubber - EPDM Schaum,Ethylene Propylene Diene Monomer Rubber,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
......6,0003,,6146298,Insert 28 external G1 1/4,0.0,ST,ST,,,0.0,CW614N,Copper alloy - Brass,Zn(39.35%) Cu(57%) Pb(2.5%) Ni(0.3%) Fe(0.5%) Al(0.05%),,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
......6,0004,,6148454,KM line 4-way V. condenser 1 10-16kW,0.0,ST,ST,,,16.0,CW024A R250,Copper alloy,Cu(99.95%) Bi(0.0005%) P(0.007%) Pb(0.005%) Other (0.03%) --- R=Tensile Strength,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Vi-Technika Legnica,,,
......6,0006,,6156662,KM-Ltg. condenser - PHX 4-16kW,0.0,ST,ST,,,16.0,CW024A R250,Copper alloy,Cu(99.95%) Bi(0.0005%) P(0.007%) Pb(0.005%) Other (0.03%) --- R=Tensile Strength,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Vi-Technika Legnica,,,
......6,0007,X,7929030,Manifold pipe CBH65-44,0.0,ST,ST,,,0.0,,,,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
.......7,0001,,6146390,Manifold outside CBH65-44,0.0,ST,ST,,,1000.0,CW614N,Copper alloy - Brass,Zn(39.35%) Cu(57%) Pb(2.5%) Ni(0.3%) Fe(0.5%) Al(0.05%),,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party products abroad,,,
.......7,0002,,6146391,Indoor manifold CBH65-44,0.0,ST,ST,,,1000.0,CW614N,Copper alloy - Brass,Zn(39.35%) Cu(57%) Pb(2.5%) Ni(0.3%) Fe(0.5%) Al(0.05%),,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party products abroad,,,
......6,0008,X,7932832,Flow pipe refrigerant separator,0.0,ST,ST,,,16.0,,,,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Vi-Technika Legnica,,,
.......7,0001,,6161578,Transition piece refrigerant separator,0.0,ST,ST,,,0.0,CW617N,Copper alloy - Brass,Zn(39.45%) Cu(58%) Pb(2%) Ni(0.1%) Fe(0.2%) Sn(0.2%) Al(0.05%),,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
.......7,0002,,5208318,Union nut G1 SW36 Di=25,0.0,ST,ST,,,0.0,CW614N,Copper alloy - Brass,Zn(39.35%) Cu(57%) Pb(2.5%) Ni(0.3%) Fe(0.5%) Al(0.05%),,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
.......7,0004,,6146299,Pipe bend Safety valve,0.0,ST,ST,,,16.0,CW024A R250,Copper alloy,Cu(99.95%) Bi(0.0005%) P(0.007%) Pb(0.005%) Other (0.03%) --- R=Tensile Strength,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Vi-Technika Legnica,,,
.......7,0005,X,7909847,ABG union nut G1 1/4 D=34,0.0,ST,ST,,,16.0,,,,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Vi-Technika Legnica,,,
........8,0001,,6095036,Union nut G1 1/4,0.0,ST,ST,,,0.0,CW617N,Copper alloy - Brass,Zn(39.45%) Cu(58%) Pb(2%) Ni(0.1%) Fe(0.2%) Sn(0.2%) Al(0.05%),,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
........8,0002,,9559909,Union nut 4374D - G1 1/4,0.0,ST,ST,,,0.0,CW612N,Copper alloy - Brass,"Cu(60%) ZN(36,55%) Fe(0,3%) Ni(0,3%) Pb(2,5%) Sn(0,3%) Al(0,05%)",,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
.......7,0006,,5895328,Sensor tube D=4 Sensor,0.0,ST,ST,,,0.0,CW024A R220,Copper alloy,Cu(99.6%) P(0.04%),,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
.......7,0007,,9543244,"Plumb bob 1,5 x 500 - CP 104",0.0,KG,KG,,,0.0,,,,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
......6,0009,,9049199,"Plumb bob 1,5 x 500 - AG 145",0.0,KG,KG,,,0.0,,,,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
......6,0010,,9543244,Plumb bob 1.5 x 500 - CP 104,0.0,KG,KG,,,0.0,,,,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
......6,0011,,9559909,Union nut 4374D - G1 1/4,0.0,ST,ST,,,0.0,CW612N,Copper alloy - Brass,"Cu(60%) ZN(36,55%) Fe(0,3%) Ni(0,3%) Pb(2,5%) Sn(0,3%) Al(0,05%)",,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
......6,0012,,9571875,"Solder valve body 7/16"" - 29",0.0,ST,ST,,,0.0,CW614N,Copper alloy - Brass,Zn(39.35%) Cu(57%) Pb(2.5%) Ni(0.3%) Fe(0.5%) Al(0.05%),,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
......6,0013,,9695263,Condenser CB65x44AH-G,0.0,ST,ST,Alfa-Laval,,0.0,,,,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Third Party,,,
.....5,0015,X,7932842,Pre-manifold 4-way valve 10-16kW B2,0.0,ST,ST,,,16.0,,,,,,g,vitocal_250_a_outdoor_unit,BOM_ENG,Vitocal 250-A_Outdoor unit_BOM.xlsx,Vi-Technika Legnica,,,
